dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,EN4,LightGBM,True,,13,1.0,0.0,0.87,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,1.0,0.0,2.59,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,LM2,Logistic Regression,True,,1,0.7578255552263207,0.007759313183448954,2.57,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,5,0.777145698029085,0.012480273391606437,0.19,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,6,0.9114809908910386,0.014397421514132664,3.91,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,7,0.9300014096224374,0.008814998064453494,3.56,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,8,0.2986336095411314,0.027885291464483,1.02,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,9,,,60,timeout,over 60s
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,13,0.8887960755535808,0.011964033813610492,4.08,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,14,0.8671564395066644,0.01980800004871493,0.66,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,15,0.685710315997699,0.007505968028482041,0.58,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,16,0.8790859820469613,0.0124504779916709,2.19,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,PR1,Naive Bayes,True,,2,0.6326907327781777,0.006383307224969251,0.09,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,3,0.8654366589252943,0.011770252645693256,0.12,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,DR4,LDA (Linear Discriminant Analysis),True,,17,0.6954124083821178,0.012667318043533679,0.09,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,NN1,Perceptron,True,,4,0.5168179830349322,0.023072194054206928,0.27,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,18,0.8966888401133308,0.012818064622411226,33.53,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,10,0.9008091338154431,0.01065365328221234,4.53,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,11,0.912780406888911,0.013964065246760653,8.01,ok,
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9146916416671449,0.013712698055416257,22.23,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,LM1,Linear Regression,False,needs A31 data (yours is A32),,0.7205052532818804,0.03202853268756209,0.06,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,LM3,Ridge Regression,False,needs A31 data (yours is A32),,0.7221595539670387,0.03216271097912142,0.06,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,LM4,Lasso Regression,True,,1,0.23284733950926073,0.028188283313025086,0.06,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,LM5,Elastic Net,True,,2,0.27319362742745046,0.02917925396987289,0.06,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,LM6,Polynomial Regression,False,needs A31 data (yours is A32),,0.6334381062209171,0.10280498745689959,0.36,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,LM7,Bayesian Linear Regression,False,needs A31 data (yours is A32),,0.7235565918827885,0.0324956510905796,0.07,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,TR1,Decision Tree,True,,3,0.6966174627817141,0.046579548783040076,0.07,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,TR2,Random Forest,True,,4,0.8328092180989536,0.009843506415739405,1.42,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,TR3,Extra Trees,True,,5,0.7230524916139386,0.04040842161911346,1.22,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,EN1,AdaBoost,True,,6,0.8308518918913762,0.03318643299483953,0.38,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,7,0.8509043980804387,0.022445403660270296,0.32,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,EN6,Stacking,True,,11,0.8258711347880604,0.014559984441436895,0.31,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,EN7,Voting Ensemble,True,,12,0.7864505650846074,0.028200890582270776,0.13,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,SV1,SVM (linear),True,,13,0.7204630240410695,0.031328165547022786,0.07,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,14,0.5343891239829218,0.021934754154087063,0.07,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.4911823029663812,0.11623032719381543,0.06,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,NN2,MLP (Feedforward),True,,15,0.7390503863053368,0.045206514859258425,1.28,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,EN3,XGBoost,True,,8,0.8099805893949952,0.024862943443807562,0.18,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,EN4,LightGBM,True,,9,0.8478436497532945,0.02576195290190403,0.14,ok,
229_pwLinear,regression,200,10,False,A11 A21 A32 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8478436497532945,0.02576195290190403,0.34,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,LM1,Linear Regression,True,,1,0.8436505364380199,0.0437806339646284,0.05,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,LM3,Ridge Regression,True,,2,0.8460002411255111,0.04151918261998288,0.05,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,LM4,Lasso Regression,True,,6,0.8547681327987613,0.040153175730159744,0.05,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,LM5,Elastic Net,True,,7,0.8324615856262362,0.05633295217801768,0.05,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,LM6,Polynomial Regression,True,,3,0.7834144228668698,0.07818640638312005,0.05,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,LM7,Bayesian Linear Regression,True,,4,0.847200327209728,0.0397476110528449,0.05,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,TR1,Decision Tree,True,,8,0.6640668057023185,0.08092590171898488,0.05,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,TR2,Random Forest,True,,9,0.800679228584445,0.02365667882415703,1.47,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,TR3,Extra Trees,True,,10,0.8088145041195955,0.027822336711825563,1.13,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,EN1,AdaBoost,True,,11,0.7853875466028724,0.031031863597865746,0.37,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,EN2,Gradient Boosting (GBM),True,,12,0.7718514285658715,0.03992693375493121,0.43,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,EN6,Stacking,True,,16,0.8456067073156875,0.03996546531888068,0.29,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,EN7,Voting Ensemble,True,,17,0.8105813156444558,0.043340691883907066,0.11,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,SV1,SVM (linear),True,,18,0.811759143993261,0.06536147690522973,0.05,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.37982745345340907,0.09839076993980223,0.05,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,IB1,k-Nearest Neighbors,True,,5,0.7756787179294673,0.056070476850559554,0.05,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,NN2,MLP (Feedforward),True,,20,0.6559273761645162,0.20720853551336735,1.26,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,EN3,XGBoost,True,,13,0.7863845852831026,0.05285428572048852,0.43,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,EN4,LightGBM,True,,14,0.8006846787417038,0.040811044711591755,0.12,ok,
695_chatfield_4,regression,235,12,False,A11 A21 A31 A41 A54 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8115708550640323,0.03843145607608066,0.36,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,1,0.6320504142315441,0.09947733118994735,0.04,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,2,0.632274297115584,0.09877544381320305,0.04,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,6,-0.006797061796760451,0.008950260856302641,0.05,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,7,0.04515194551956279,0.005399160716816534,0.04,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,3,0.8070762447884672,0.0545514215568437,0.05,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,4,0.6324388132169247,0.09621932722840078,0.04,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,8,0.43334702705535155,0.11916115287231617,0.05,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,9,0.7300111580970265,0.05535044520238228,1.43,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,10,0.7727447106196923,0.044540220145589116,1.09,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,11,0.6936104697427814,0.0474709439953812,0.37,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,12,0.7968548572547496,0.047927826398348895,0.48,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,16,0.6993410332822482,0.07003827266711593,0.3,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,17,0.6762175736146954,0.057188050398022404,0.11,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,18,0.5973473892950825,0.13998164834919868,0.05,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.779018810867019,0.0662577666552005,0.05,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,5,0.5706227424375572,0.05743372781528872,0.04,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,20,0.7974286876448022,0.042797926863190616,0.76,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,13,0.7207474250307321,0.06841051710504469,0.3,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,14,0.8283081502658117,0.03501732943870615,0.11,ok,
635_fri_c0_250_10,regression,250,10,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8396017838666257,0.03840101087649819,0.31,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,LM1,Linear Regression,True,,1,0.2532867529997684,0.10191484353562819,0.04,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,LM3,Ridge Regression,True,,2,0.2540880021775907,0.09969715261205478,0.04,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,LM4,Lasso Regression,True,,6,-0.023097583893322993,0.015898351681584072,0.04,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,LM5,Elastic Net,True,,7,-0.023097583893322993,0.015898351681584072,0.04,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,LM6,Polynomial Regression,True,,3,0.2750743584526544,0.10256800114873563,0.05,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,LM7,Bayesian Linear Regression,True,,4,0.2529597147345669,0.0889720841339939,0.04,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,TR1,Decision Tree,True,,8,0.6333434676799764,0.0747840609931739,0.04,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,TR2,Random Forest,True,,9,0.8264206687811239,0.050714320994122215,1.41,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,TR3,Extra Trees,True,,10,0.8958908211884097,0.021211374476092604,0.97,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,EN1,AdaBoost,True,,11,0.7504105873662889,0.020877152786566242,0.33,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,EN2,Gradient Boosting (GBM),True,,12,0.8778177380104093,0.020352927704555736,0.33,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,EN6,Stacking,True,,16,0.751187734733473,0.07099542904582691,0.3,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,EN7,Voting Ensemble,True,,17,0.6972204374743851,0.046583131506301674,0.11,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,SV1,SVM (linear),True,,18,0.22601064965657902,0.10007196216277948,0.04,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.7145801762740097,0.03734583161358998,0.06,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,IB1,k-Nearest Neighbors,True,,5,0.7102418191415437,0.09112873312641191,0.05,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,NN2,MLP (Feedforward),True,,20,0.8553926382013186,0.045649141200191014,0.8,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,EN3,XGBoost,True,,13,0.8258248380854631,0.06415019335856191,0.24,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,EN4,LightGBM,True,,14,0.8551931549443721,0.04403808706453246,0.1,ok,
596_fri_c2_250_5,regression,250,5,False,A11 A21 A31 A41 A54 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8593259874838071,0.03901205442594388,0.32,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,LM1,Linear Regression,True,,1,0.6934455105692452,0.056749411207222884,0.05,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,LM3,Ridge Regression,True,,2,0.6943348253124276,0.05617788419917737,0.05,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,LM4,Lasso Regression,True,,6,-0.018263969566775718,0.02471050589950003,0.05,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,LM5,Elastic Net,True,,7,0.03771000635939692,0.024066142895423626,0.05,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,LM6,Polynomial Regression,True,,3,0.1898747689111495,0.11080694100526274,0.19,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,LM7,Bayesian Linear Regression,True,,4,0.6984047522689787,0.05307661053786649,0.06,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,TR1,Decision Tree,True,,8,0.3488465889758192,0.21227359092913944,0.08,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,TR2,Random Forest,True,,9,0.7036301372594109,0.047592386623071185,1.83,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,TR3,Extra Trees,True,,10,0.7397470805878026,0.038103199139136956,1.34,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,EN1,AdaBoost,True,,11,0.7116569285462869,0.0338346333497381,0.49,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,EN2,Gradient Boosting (GBM),True,,12,0.797903150629761,0.015296557307255544,0.71,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,EN6,Stacking,True,,16,0.7240722794405673,0.05909047609496273,0.3,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,EN7,Voting Ensemble,True,,17,0.6776489065364916,0.06789759798049641,0.11,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,SV1,SVM (linear),True,,18,0.6865062827094306,0.053220711465617625,0.09,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.643194263942916,0.042176183438383974,0.06,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,IB1,k-Nearest Neighbors,True,,5,0.3737645831455077,0.09139520432385229,0.15,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,NN2,MLP (Feedforward),True,,20,0.5732726053339323,0.06475570701286953,0.53,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,EN3,XGBoost,True,,13,0.6717681769072248,0.055881428287533196,0.5,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,EN4,LightGBM,True,,14,0.8133827956630743,0.02658126602719488,0.13,ok,
653_fri_c0_250_25,regression,250,25,False,A11 A21 A31 A41 A54 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8130932543543624,0.024846631643559342,0.52,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,LM1,Linear Regression,True,,1,0.6498400655227756,0.02129832122112355,0.04,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,LM3,Ridge Regression,True,,2,0.649888282573255,0.02105952983649306,0.04,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,LM4,Lasso Regression,True,,6,-0.008256538215613984,0.005983771329978539,0.04,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,LM5,Elastic Net,True,,7,-0.008256538215613984,0.005983771329978539,0.04,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,LM6,Polynomial Regression,True,,3,0.8798304682536013,0.009121342007377613,0.04,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,LM7,Bayesian Linear Regression,True,,4,0.649883739181069,0.021036364637348346,0.04,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,TR1,Decision Tree,True,,8,0.9978304773355395,0.0005823848265761544,0.04,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,TR2,Random Forest,True,,9,0.9984709458787957,0.00045820318421329096,1.3,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,TR3,Extra Trees,True,,10,0.9988050621944293,0.0004144452580928662,0.93,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,EN1,AdaBoost,True,,11,0.9762119478643042,0.0010170552299263733,0.22,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,EN2,Gradient Boosting (GBM),True,,12,0.9964435721342572,0.0009215555485742807,0.23,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,EN6,Stacking,True,,16,0.9648070241332738,0.02294259472802825,0.27,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,EN7,Voting Ensemble,True,,17,0.941645260238875,0.005278487506952887,0.1,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,SV1,SVM (linear),True,,18,0.6201985911631726,0.015028412716188589,0.05,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.7997492910250129,0.015293768699135743,0.04,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,IB1,k-Nearest Neighbors,True,,5,0.9420431943468406,0.020299208412442107,0.04,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,NN2,MLP (Feedforward),True,,20,0.8129307583137659,0.029550673090528744,0.23,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,EN3,XGBoost,True,,13,0.9977283388415236,0.0006643670326536336,0.11,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,EN4,LightGBM,True,,14,0.9937130191959511,0.0013120205257335315,0.11,ok,
nikuradse_1,regression,362,2,False,A11 A21 A31 A41 A54 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.994087801927115,0.0014879864939341537,0.37,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,LM1,Linear Regression,True,,1,0.6504133887285974,0.15413438120717474,0.04,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,LM3,Ridge Regression,True,,2,0.6504547507051444,0.15353432977132717,0.04,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,LM4,Lasso Regression,True,,6,-0.04704990178738484,0.056728664500038085,0.04,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,LM5,Elastic Net,True,,7,0.26069950535705644,0.014080773369227535,0.04,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,LM6,Polynomial Regression,True,,3,0.7469367117883998,0.10026415438759607,0.05,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,LM7,Bayesian Linear Regression,True,,4,0.6503488577618309,0.15349584723995982,0.04,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,TR1,Decision Tree,True,,8,0.9636787642597098,0.005661804949074987,0.05,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,TR2,Random Forest,True,,9,0.9613286952169003,0.016068064483506186,1.34,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,TR3,Extra Trees,True,,10,0.9796067317147109,0.008083039373483682,1.02,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,EN1,AdaBoost,True,,11,0.8672258150188942,0.01815407822431301,0.16,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,EN2,Gradient Boosting (GBM),True,,12,0.9714447501502246,0.008066816541600772,0.3,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,EN6,Stacking,True,,16,0.9196684712804755,0.031168066700096354,0.29,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,EN7,Voting Ensemble,True,,17,0.9091494922075782,0.034371114357269736,0.11,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,SV1,SVM (linear),True,,18,0.6245355280074889,0.19589646587133494,0.05,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.8018249658679135,0.10135864607058766,0.06,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,IB1,k-Nearest Neighbors,True,,5,0.8938982648819463,0.07631810279174121,0.04,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,NN2,MLP (Feedforward),True,,20,0.7773393866818861,0.09961501804271947,0.86,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,EN3,XGBoost,True,,13,0.9433912727189234,0.03938244965766527,0.21,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,EN4,LightGBM,True,,14,0.8831920526454665,0.05246969568825752,0.13,ok,
strogatz_glider2,regression,400,2,False,A11 A21 A31 A41 A54 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8817489497568027,0.04702950472066119,0.41,ok,
strogatz_vdp2,regression,400,2,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,1,1.0,0.0,0.04,ok,
strogatz_vdp2,regression,400,2,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,2,0.9999866315906211,2.1020755061070515e-06,0.04,ok,
strogatz_vdp2,regression,400,2,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,6,-0.0046651785696108835,0.005693265921620273,0.04,ok,
strogatz_vdp2,regression,400,2,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,7,-0.0046651785696108835,0.005693265921620273,0.04,ok,
strogatz_vdp2,regression,400,2,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,3,0.999914942265616,4.1753722350767795e-05,0.04,ok,
strogatz_vdp2,regression,400,2,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,4,1.0,0.0,0.04,ok,
strogatz_vdp2,regression,400,2,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,8,0.9995119738712743,0.0002072900964388239,0.04,ok,
strogatz_vdp2,regression,400,2,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,9,0.9998112361920187,6.848886354949768e-05,1.38,ok,
strogatz_vdp2,regression,400,2,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,10,0.9999362637888517,3.779867801623789e-05,0.89,ok,
strogatz_vdp2,regression,400,2,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,11,0.9981624366588365,0.00024595267906488057,0.28,ok,
